ano,mes,data,regiao,uf,cidade,tipo_acidente,periodo_dia,acidentes,feridos,mortes,chuva_mm,visibilidade,veiculos_envolvidos,nivel_gravidade
2023,1,2023-01-01,Norte,PA,Belém,Capotamento,Tarde,17,7,0,19.2,Moderada,39,Moderado
2023,1,2023-01-01,Norte,PA,Santarém,Atropelamento,Noite,21,12,2,21.1,Boa,40,Crítico
2023,1,2023-01-01,Norte,RO,Porto Velho,Capotamento,Noite,17,10,3,13.1,Ruim,35,Crítico
2023,1,2023-01-01,Norte,TO,Palmas,Atropelamento,Madrugada,26,13,1,5.4,Muito ruim,38,Leve
2023,1,2023-01-01,Nordeste,BA,Salvador,Saída de pista,Tarde,19,6,0,33.3,Ruim,36,Moderado
2023,1,2023-01-01,Nordeste,BA,Feira de Santana,Atropelamento,Tarde,17,15,0,65.0,Boa,39,Grave
2023,1,2023-01-01,Nordeste,PE,Recife,Capotamento,Tarde,21,7,2,35.6,Muito ruim,44,Leve
2023,1,2023-01-01,Nordeste,PE,Jaboatão dos Guararapes,Capotamento,Noite,10,8,4,7.4,Ruim,36,Crítico
2023,1,2023-01-01,Nordeste,CE,Fortaleza,Capotamento,Manhã,25,15,1,34.2,Boa,32,Leve
2023,1,2023-01-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Madrugada,18,12,0,36.2,Ruim,38,Grave
2023,1,2023-01-01,Nordeste,MA,São Luís,Saída de pista,Tarde,19,16,1,37.0,Moderada,31,Grave
2023,1,2023-01-01,Nordeste,PB,João Pessoa,Saída de pista,Manhã,18,10,2,54.4,Moderada,34,Crítico
2023,1,2023-01-01,Centro-Oeste,DF,Brasília,Atropelamento,Tarde,22,13,0,40.8,Muito ruim,38,Grave
2023,1,2023-01-01,Centro-Oeste,GO,Goiânia,Colisão,Manhã,18,7,2,21.3,Ruim,29,Grave
2023,1,2023-01-01,Centro-Oeste,GO,Aparecida de Goiânia,Atropelamento,Noite,16,16,0,13.1,Muito ruim,22,Moderado
2023,1,2023-01-01,Centro-Oeste,MT,Cuiabá,Saída de pista,Noite,14,21,2,83.5,Moderada,27,Crítico
2023,1,2023-01-01,Centro-Oeste,MS,Campo Grande,Capotamento,Madrugada,19,11,1,6.1,Muito ruim,45,Crítico
2023,1,2023-01-01,Sudeste,SP,São Paulo,Capotamento,Tarde,16,15,1,41.4,Ruim,15,Crítico
2023,1,2023-01-01,Sudeste,SP,Campinas,Atropelamento,Madrugada,24,4,2,5.2,Ruim,29,Leve
2023,1,2023-01-01,Sudeste,SP,Ribeirão Preto,Atropelamento,Manhã,26,11,2,14.5,Muito ruim,30,Moderado
2023,1,2023-01-01,Sudeste,RJ,Rio de Janeiro,Saída de pista,Madrugada,26,14,1,27.4,Muito ruim,34,Grave
2023,1,2023-01-01,Sudeste,RJ,Niterói,Saída de pista,Tarde,19,12,1,15.1,Boa,34,Moderado
2023,1,2023-01-01,Sudeste,RJ,Nova Iguaçu,Atropelamento,Madrugada,16,22,1,19.5,Boa,44,Grave
2023,1,2023-01-01,Sudeste,RJ,Petrópolis,Saída de pista,Noite,27,13,0,13.7,Ruim,32,Grave
2023,1,2023-01-01,Sudeste,MG,Belo Horizonte,Capotamento,Tarde,15,11,0,65.2,Boa,37,Leve
2023,1,2023-01-01,Sudeste,MG,Uberlândia,Capotamento,Tarde,21,17,2,10.0,Muito ruim,32,Grave
2023,1,2023-01-01,Sudeste,MG,Juiz de Fora,Capotamento,Manhã,9,9,2,41.5,Muito ruim,24,Leve
2023,1,2023-01-01,Sudeste,ES,Vitória,Colisão,Manhã,19,9,2,29.7,Ruim,27,Crítico
2023,1,2023-01-01,Sudeste,ES,Vila Velha,Saída de pista,Manhã,21,8,1,45.3,Ruim,39,Grave
2023,1,2023-01-01,Sudeste,ES,Serra,Colisão,Noite,19,9,0,2.3,Ruim,35,Leve
2023,1,2023-01-01,Sul,PR,Curitiba,Capotamento,Noite,16,22,3,17.3,Ruim,31,Grave
2023,1,2023-01-01,Sul,PR,Londrina,Saída de pista,Tarde,20,9,2,72.5,Ruim,41,Grave
2023,1,2023-01-01,Sul,SC,Florianópolis,Saída de pista,Manhã,16,11,0,35.9,Muito ruim,33,Crítico
2023,1,2023-01-01,Sul,SC,Joinville,Saída de pista,Madrugada,18,9,0,35.8,Ruim,37,Moderado
2023,1,2023-01-01,Sul,RS,Porto Alegre,Colisão,Tarde,27,13,0,13.8,Muito ruim,44,Moderado
2023,1,2023-01-01,Sul,RS,Caxias do Sul,Colisão,Manhã,21,9,1,11.6,Muito ruim,29,Leve
2023,2,2023-02-01,Norte,AM,Manaus,Saída de pista,Noite,20,18,0,78.2,Boa,38,Moderado
2023,2,2023-02-01,Norte,PA,Belém,Atropelamento,Madrugada,17,11,4,30.5,Ruim,38,Moderado
2023,2,2023-02-01,Norte,PA,Santarém,Saída de pista,Noite,19,16,1,20.2,Ruim,30,Crítico
2023,2,2023-02-01,Norte,RO,Porto Velho,Colisão,Tarde,21,15,1,75.4,Ruim,45,Crítico
2023,2,2023-02-01,Norte,TO,Palmas,Atropelamento,Noite,13,15,3,10.8,Boa,27,Crítico
2023,2,2023-02-01,Nordeste,BA,Salvador,Atropelamento,Noite,22,13,0,27.7,Moderada,34,Moderado
2023,2,2023-02-01,Nordeste,BA,Feira de Santana,Saída de pista,Manhã,23,10,3,10.3,Moderada,33,Moderado
2023,2,2023-02-01,Nordeste,PE,Recife,Colisão,Manhã,25,9,0,8.5,Ruim,40,Moderado
2023,2,2023-02-01,Nordeste,PE,Jaboatão dos Guararapes,Atropelamento,Noite,17,6,0,37.4,Boa,25,Leve
2023,2,2023-02-01,Nordeste,CE,Fortaleza,Atropelamento,Tarde,18,9,3,26.5,Muito ruim,39,Leve
2023,2,2023-02-01,Nordeste,CE,Juazeiro do Norte,Saída de pista,Manhã,19,14,2,23.9,Moderada,42,Grave
2023,2,2023-02-01,Nordeste,MA,São Luís,Atropelamento,Noite,23,11,0,26.0,Muito ruim,38,Grave
2023,2,2023-02-01,Nordeste,PB,João Pessoa,Saída de pista,Madrugada,18,22,1,3.5,Muito ruim,38,Grave
2023,2,2023-02-01,Centro-Oeste,DF,Brasília,Atropelamento,Manhã,20,11,1,10.2,Muito ruim,26,Crítico
2023,2,2023-02-01,Centro-Oeste,GO,Goiânia,Saída de pista,Noite,19,8,1,30.8,Ruim,34,Grave
2023,2,2023-02-01,Centro-Oeste,GO,Aparecida de Goiânia,Capotamento,Manhã,20,15,0,23.9,Muito ruim,24,Leve
2023,2,2023-02-01,Centro-Oeste,MT,Cuiabá,Saída de pista,Madrugada,21,16,0,23.0,Ruim,30,Crítico
2023,2,2023-02-01,Centro-Oeste,MS,Campo Grande,Capotamento,Tarde,15,11,0,27.7,Muito ruim,41,Leve
2023,2,2023-02-01,Sudeste,SP,São Paulo,Capotamento,Madrugada,16,6,1,27.7,Boa,39,Moderado
2023,2,2023-02-01,Sudeste,SP,Campinas,Atropelamento,Tarde,17,10,0,19.4,Moderada,32,Moderado
2023,2,2023-02-01,Sudeste,SP,Ribeirão Preto,Colisão,Noite,16,11,3,9.8,Boa,34,Crítico
2023,2,2023-02-01,Sudeste,RJ,Rio de Janeiro,Capotamento,Tarde,8,10,2,6.7,Moderada,29,Leve
2023,2,2023-02-01,Sudeste,RJ,Niterói,Capotamento,Tarde,21,27,0,14.2,Muito ruim,39,Crítico
2023,2,2023-02-01,Sudeste,RJ,Nova Iguaçu,Atropelamento,Tarde,19,10,2,53.3,Muito ruim,34,Grave
2023,2,2023-02-01,Sudeste,RJ,Petrópolis,Capotamento,Tarde,16,11,0,21.8,Ruim,32,Moderado
2023,2,2023-02-01,Sudeste,MG,Belo Horizonte,Capotamento,Madrugada,17,14,2,16.2,Ruim,37,Leve
2023,2,2023-02-01,Sudeste,MG,Uberlândia,Saída de pista,Tarde,28,14,1,32.0,Ruim,38,Crítico
2023,2,2023-02-01,Sudeste,MG,Juiz de Fora,Capotamento,Manhã,22,11,0,0.5,Muito ruim,36,Leve
2023,2,2023-02-01,Sudeste,ES,Vitória,Atropelamento,Madrugada,22,11,0,9.1,Boa,36,Crítico
2023,2,2023-02-01,Sudeste,ES,Vila Velha,Atropelamento,Madrugada,17,14,0,54.5,Ruim,37,Crítico
2023,2,2023-02-01,Sudeste,ES,Serra,Colisão,Tarde,19,10,1,11.7,Muito ruim,35,Grave
2023,2,2023-02-01,Sul,PR,Curitiba,Colisão,Manhã,32,11,0,21.6,Boa,38,Crítico
2023,2,2023-02-01,Sul,PR,Londrina,Saída de pista,Tarde,16,11,0,21.1,Muito ruim,31,Leve
2023,2,2023-02-01,Sul,SC,Florianópolis,Atropelamento,Madrugada,21,10,2,12.6,Ruim,40,Grave
2023,2,2023-02-01,Sul,SC,Joinville,Capotamento,Madrugada,25,16,1,38.8,Muito ruim,39,Grave
2023,2,2023-02-01,Sul,RS,Porto Alegre,Atropelamento,Manhã,17,10,1,25.7,Muito ruim,41,Moderado
2023,2,2023-02-01,Sul,RS,Caxias do Sul,Atropelamento,Noite,26,14,1,18.5,Boa,40,Crítico
2023,3,2023-03-01,Norte,AM,Manaus,Capotamento,Tarde,25,9,0,42.1,Muito ruim,28,Grave
2023,3,2023-03-01,Norte,PA,Belém,Colisão,Madrugada,14,10,1,30.5,Moderada,34,Grave
2023,3,2023-03-01,Norte,PA,Santarém,Colisão,Noite,14,9,2,8.2,Moderada,40,Moderado
2023,3,2023-03-01,Norte,RO,Porto Velho,Atropelamento,Tarde,15,19,0,11.1,Boa,43,Moderado
2023,3,2023-03-01,Norte,TO,Palmas,Saída de pista,Noite,22,10,2,18.8,Moderada,28,Crítico
2023,3,2023-03-01,Nordeste,BA,Salvador,Capotamento,Manhã,22,11,0,43.5,Ruim,42,Grave
2023,3,2023-03-01,Nordeste,BA,Feira de Santana,Colisão,Tarde,18,9,4,12.9,Moderada,37,Leve
2023,3,2023-03-01,Nordeste,PE,Recife,Atropelamento,Madrugada,26,15,0,41.2,Boa,38,Moderado
2023,3,2023-03-01,Nordeste,PE,Jaboatão dos Guararapes,Saída de pista,Manhã,29,16,1,10.9,Muito ruim,37,Moderado
2023,3,2023-03-01,Nordeste,CE,Fortaleza,Capotamento,Tarde,12,12,1,13.6,Ruim,34,Grave
2023,3,2023-03-01,Nordeste,CE,Juazeiro do Norte,Colisão,Madrugada,16,10,1,65.1,Ruim,23,Moderado
2023,3,2023-03-01,Nordeste,MA,São Luís,Colisão,Manhã,18,19,1,6.7,Ruim,36,Grave
2023,3,2023-03-01,Nordeste,PB,João Pessoa,Colisão,Manhã,20,13,0,19.2,Muito ruim,31,Leve
2023,3,2023-03-01,Centro-Oeste,DF,Brasília,Colisão,Noite,26,9,0,13.6,Boa,40,Grave
2023,3,2023-03-01,Centro-Oeste,GO,Goiânia,Capotamento,Noite,26,11,1,18.7,Moderada,32,Leve
2023,3,2023-03-01,Centro-Oeste,GO,Aparecida de Goiânia,Atropelamento,Madrugada,29,15,1,25.5,Boa,38,Grave
2023,3,2023-03-01,Centro-Oeste,MT,Cuiabá,Capotamento,Noite,27,13,3,36.3,Boa,33,Grave
2023,3,2023-03-01,Centro-Oeste,MS,Campo Grande,Colisão,Manhã,23,7,0,27.0,Muito ruim,37,Leve
2023,3,2023-03-01,Sudeste,SP,São Paulo,Saída de pista,Madrugada,30,7,0,19.1,Boa,35,Moderado
2023,3,2023-03-01,Sudeste,SP,Campinas,Atropelamento,Manhã,24,15,0,7.7,Boa,32,Leve
2023,3,2023-03-01,Sudeste,SP,Ribeirão Preto,Saída de pista,Madrugada,11,17,1,47.2,Boa,33,Moderado
2023,3,2023-03-01,Sudeste,RJ,Rio de Janeiro,Capotamento,Madrugada,23,11,0,25.6,Boa,42,Leve
2023,3,2023-03-01,Sudeste,RJ,Niterói,Capotamento,Madrugada,17,14,0,10.3,Boa,26,Crítico
2023,3,2023-03-01,Sudeste,RJ,Nova Iguaçu,Capotamento,Noite,23,7,0,11.7,Muito ruim,34,Leve
2023,3,2023-03-01,Sudeste,RJ,Petrópolis,Saída de pista,Tarde,14,15,1,65.2,Moderada,31,Moderado
2023,3,2023-03-01,Sudeste,MG,Belo Horizonte,Colisão,Noite,18,6,0,56.2,Ruim,34,Crítico
2023,3,2023-03-01,Sudeste,MG,Uberlândia,Colisão,Manhã,15,13,1,16.6,Ruim,38,Moderado
2023,3,2023-03-01,Sudeste,MG,Juiz de Fora,Saída de pista,Madrugada,20,16,0,36.3,Muito ruim,27,Leve
2023,3,2023-03-01,Sudeste,ES,Vitória,Atropelamento,Tarde,27,15,1,49.8,Muito ruim,53,Moderado
2023,3,2023-03-01,Sudeste,ES,Vila Velha,Saída de pista,Noite,11,15,0,50.8,Boa,41,Crítico
2023,3,2023-03-01,Sudeste,ES,Serra,Colisão,Noite,19,12,4,28.7,Ruim,36,Grave
2023,3,2023-03-01,Sul,PR,Curitiba,Colisão,Madrugada,24,18,2,16.5,Moderada,31,Moderado
2023,3,2023-03-01,Sul,PR,Londrina,Atropelamento,Tarde,28,14,1,17.9,Moderada,29,Moderado
2023,3,2023-03-01,Sul,SC,Florianópolis,Atropelamento,Noite,21,13,0,2.1,Boa,28,Leve
2023,3,2023-03-01,Sul,SC,Joinville,Saída de pista,Noite,12,4,1,23.5,Moderada,31,Grave
2023,3,2023-03-01,Sul,RS,Porto Alegre,Colisão,Noite,18,15,1,13.7,Moderada,31,Leve
2023,3,2023-03-01,Sul,RS,Caxias do Sul,Colisão,Manhã,15,13,1,25.3,Moderada,29,Moderado
2023,4,2023-04-01,Norte,AM,Manaus,Atropelamento,Manhã,21,14,1,6.9,Muito ruim,42,Grave
2023,4,2023-04-01,Norte,PA,Belém,Capotamento,Tarde,16,12,2,11.1,Ruim,40,Moderado
2023,4,2023-04-01,Norte,PA,Santarém,Colisão,Tarde,20,17,1,53.3,Ruim,32,Crítico
2023,4,2023-04-01,Norte,RO,Porto Velho,Atropelamento,Noite,23,14,1,8.7,Muito ruim,41,Crítico
2023,4,2023-04-01,Norte,TO,Palmas,Colisão,Madrugada,19,11,0,36.0,Muito ruim,29,Moderado
2023,4,2023-04-01,Nordeste,BA,Salvador,Capotamento,Noite,19,12,0,8.2,Ruim,31,Grave
2023,4,2023-04-01,Nordeste,BA,Feira de Santana,Atropelamento,Madrugada,20,6,1,39.4,Boa,38,Grave
2023,4,2023-04-01,Nordeste,PE,Recife,Saída de pista,Manhã,21,14,4,19.2,Muito ruim,35,Crítico
2023,4,2023-04-01,Nordeste,PE,Jaboatão dos Guararapes,Saída de pista,Tarde,19,4,3,52.4,Moderada,36,Leve
2023,4,2023-04-01,Nordeste,CE,Fortaleza,Atropelamento,Noite,19,8,0,12.0,Moderada,44,Moderado
2023,4,2023-04-01,Nordeste,CE,Juazeiro do Norte,Colisão,Manhã,30,12,0,69.3,Boa,34,Crítico
2023,4,2023-04-01,Nordeste,MA,São Luís,Atropelamento,Manhã,18,5,1,30.0,Ruim,28,Crítico
2023,4,2023-04-01,Nordeste,PB,João Pessoa,Saída de pista,Tarde,17,10,2,26.0,Boa,37,Moderado
2023,4,2023-04-01,Centro-Oeste,DF,Brasília,Saída de pista,Manhã,24,14,1,48.5,Moderada,36,Crítico
2023,4,2023-04-01,Centro-Oeste,GO,Goiânia,Atropelamento,Noite,22,6,2,21.3,Boa,43,Crítico
2023,4,2023-04-01,Centro-Oeste,GO,Aparecida de Goiânia,Colisão,Manhã,12,11,0,32.0,Moderada,31,Crítico
2023,4,2023-04-01,Centro-Oeste,MT,Cuiabá,Colisão,Noite,19,18,1,118.4,Moderada,49,Moderado
2023,4,2023-04-01,Centro-Oeste,MS,Campo Grande,Capotamento,Manhã,22,9,1,39.4,Ruim,45,Grave
2023,4,2023-04-01,Sudeste,SP,São Paulo,Colisão,Manhã,27,13,0,50.0,Moderada,37,Grave
2023,4,2023-04-01,Sudeste,SP,Campinas,Colisão,Noite,24,11,2,16.7,Boa,30,Leve
2023,4,2023-04-01,Sudeste,SP,Ribeirão Preto,Colisão,Noite,13,12,0,6.6,Muito ruim,37,Leve
2023,4,2023-04-01,Sudeste,RJ,Rio de Janeiro,Saída de pista,Tarde,19,11,2,8.1,Moderada,57,Crítico
2023,4,2023-04-01,Sudeste,RJ,Niterói,Colisão,Madrugada,26,14,1,3.3,Muito ruim,39,Leve
2023,4,2023-04-01,Sudeste,RJ,Nova Iguaçu,Colisão,Madrugada,20,12,0,12.0,Muito ruim,38,Crítico
2023,4,2023-04-01,Sudeste,RJ,Petrópolis,Atropelamento,Noite,26,16,0,19.6,Moderada,31,Leve
2023,4,2023-04-01,Sudeste,MG,Belo Horizonte,Colisão,Manhã,19,16,0,12.0,Ruim,32,Leve
2023,4,2023-04-01,Sudeste,MG,Uberlândia,Saída de pista,Madrugada,13,12,1,20.1,Ruim,24,Grave
2023,4,2023-04-01,Sudeste,MG,Juiz de Fora,Colisão,Noite,24,11,2,39.0,Moderada,39,Grave
2023,4,2023-04-01,Sudeste,ES,Vitória,Saída de pista,Noite,13,11,0,42.6,Muito ruim,39,Crítico
2023,4,2023-04-01,Sudeste,ES,Vila Velha,Colisão,Madrugada,19,11,2,18.4,Muito ruim,32,Moderado
2023,4,2023-04-01,Sudeste,ES,Serra,Capotamento,Tarde,23,15,1,24.4,Moderada,35,Leve
2023,4,2023-04-01,Sul,PR,Curitiba,Colisão,Madrugada,31,16,1,16.5,Ruim,45,Moderado
2023,4,2023-04-01,Sul,PR,Londrina,Capotamento,Noite,19,6,1,1.3,Boa,25,Crítico
2023,4,2023-04-01,Sul,SC,Florianópolis,Colisão,Noite,19,13,1,20.9,Moderada,32,Leve
2023,4,2023-04-01,Sul,SC,Joinville,Saída de pista,Madrugada,19,11,3,40.9,Boa,35,Crítico
2023,4,2023-04-01,Sul,RS,Porto Alegre,Saída de pista,Madrugada,20,9,2,63.9,Moderada,36,Crítico
2023,4,2023-04-01,Sul,RS,Caxias do Sul,Capotamento,Noite,21,8,0,8.2,Ruim,24,Crítico
2023,5,2023-05-01,Norte,AM,Manaus,Capotamento,Madrugada,16,19,1,28.4,Muito ruim,32,Leve
2023,5,2023-05-01,Norte,PA,Belém,Atropelamento,Noite,24,12,1,35.2,Moderada,35,Leve
2023,5,2023-05-01,Norte,PA,Santarém,Capotamento,Noite,30,5,1,24.5,Moderada,29,Grave
2023,5,2023-05-01,Norte,RO,Porto Velho,Saída de pista,Tarde,14,6,0,37.2,Muito ruim,36,Leve
2023,5,2023-05-01,Norte,TO,Palmas,Saída de pista,Noite,16,9,1,55.2,Muito ruim,41,Grave
2023,5,2023-05-01,Nordeste,BA,Salvador,Colisão,Manhã,20,11,0,7.8,Muito ruim,41,Crítico
2023,5,2023-05-01,Nordeste,BA,Feira de Santana,Atropelamento,Madrugada,20,13,0,40.3,Muito ruim,33,Grave
2023,5,2023-05-01,Nordeste,PE,Recife,Capotamento,Manhã,24,12,0,46.7,Moderada,30,Leve
2023,5,2023-05-01,Nordeste,PE,Jaboatão dos Guararapes,Saída de pista,Manhã,20,7,1,49.9,Ruim,41,Crítico
2023,5,2023-05-01,Nordeste,CE,Fortaleza,Colisão,Manhã,15,13,1,19.8,Boa,34,Leve
2023,5,2023-05-01,Nordeste,CE,Juazeiro do Norte,Colisão,Tarde,13,12,0,28.9,Boa,33,Moderado
2023,5,2023-05-01,Nordeste,MA,São Luís,Saída de pista,Tarde,24,10,1,14.1,Moderada,32,Moderado
2023,5,2023-05-01,Nordeste,PB,João Pessoa,Colisão,Tarde,26,12,2,16.8,Boa,34,Crítico
2023,5,2023-05-01,Centro-Oeste,DF,Brasília,Colisão,Tarde,27,9,1,17.1,Muito ruim,40,Leve
2023,5,2023-05-01,Centro-Oeste,GO,Goiânia,Colisão,Tarde,21,11,0,46.5,Muito ruim,35,Leve
2023,5,2023-05-01,Centro-Oeste,GO,Aparecida de Goiânia,Atropelamento,Noite,21,14,0,26.0,Muito ruim,40,Grave
2023,5,2023-05-01,Centro-Oeste,MT,Cuiabá,Capotamento,Tarde,29,6,0,52.7,Boa,41,Crítico
2023,5,2023-05-01,Centro-Oeste,MS,Campo Grande,Colisão,Tarde,18,12,2,79.9,Moderada,29,Grave
2023,5,2023-05-01,Sudeste,SP,São Paulo,Saída de pista,Madrugada,17,8,3,25.9,Ruim,39,Crítico
2023,5,2023-05-01,Sudeste,SP,Campinas,Capotamento,Tarde,17,10,3,13.5,Boa,42,Crítico
2023,5,2023-05-01,Sudeste,SP,Ribeirão Preto,Capotamento,Madrugada,17,10,1,32.7,Ruim,29,Moderado
2023,5,2023-05-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Tarde,18,22,2,15.2,Muito ruim,38,Crítico
2023,5,2023-05-01,Sudeste,RJ,Niterói,Saída de pista,Tarde,21,10,1,1.6,Moderada,34,Moderado
2023,5,2023-05-01,Sudeste,RJ,Nova Iguaçu,Colisão,Tarde,21,15,0,17.2,Moderada,46,Leve
2023,5,2023-05-01,Sudeste,RJ,Petrópolis,Atropelamento,Madrugada,17,19,0,12.5,Moderada,43,Grave
2023,5,2023-05-01,Sudeste,MG,Belo Horizonte,Colisão,Madrugada,14,12,0,26.5,Muito ruim,33,Crítico
2023,5,2023-05-01,Sudeste,MG,Uberlândia,Colisão,Manhã,16,7,2,25.6,Muito ruim,39,Leve
2023,5,2023-05-01,Sudeste,MG,Juiz de Fora,Colisão,Manhã,20,10,2,5.8,Moderada,25,Crítico
2023,5,2023-05-01,Sudeste,ES,Vitória,Colisão,Tarde,21,14,0,39.2,Moderada,30,Leve
2023,5,2023-05-01,Sudeste,ES,Vila Velha,Colisão,Madrugada,24,8,1,18.8,Moderada,47,Crítico
2023,5,2023-05-01,Sudeste,ES,Serra,Capotamento,Madrugada,23,13,2,9.4,Boa,38,Crítico
2023,5,2023-05-01,Sul,PR,Curitiba,Atropelamento,Manhã,21,13,4,72.8,Ruim,31,Grave
2023,5,2023-05-01,Sul,PR,Londrina,Atropelamento,Noite,14,16,1,84.9,Boa,28,Crítico
2023,5,2023-05-01,Sul,SC,Florianópolis,Capotamento,Noite,18,5,0,14.8,Moderada,37,Grave
2023,5,2023-05-01,Sul,SC,Joinville,Saída de pista,Noite,23,9,0,21.3,Ruim,38,Grave
2023,5,2023-05-01,Sul,RS,Porto Alegre,Atropelamento,Manhã,16,15,0,75.9,Ruim,24,Leve
2023,5,2023-05-01,Sul,RS,Caxias do Sul,Saída de pista,Manhã,22,11,0,14.1,Moderada,40,Moderado
2023,6,2023-06-01,Norte,AM,Manaus,Atropelamento,Madrugada,28,11,1,44.7,Moderada,36,Moderado
2023,6,2023-06-01,Norte,PA,Belém,Saída de pista,Noite,16,14,2,3.2,Muito ruim,32,Moderado
2023,6,2023-06-01,Norte,PA,Santarém,Colisão,Noite,21,11,2,15.9,Ruim,44,Leve
2023,6,2023-06-01,Norte,RO,Porto Velho,Atropelamento,Manhã,18,13,1,29.1,Ruim,37,Leve
2023,6,2023-06-01,Norte,TO,Palmas,Atropelamento,Manhã,26,17,0,57.3,Boa,36,Grave
2023,6,2023-06-01,Nordeste,BA,Salvador,Colisão,Manhã,27,14,0,52.8,Muito ruim,37,Crítico
2023,6,2023-06-01,Nordeste,BA,Feira de Santana,Saída de pista,Madrugada,20,10,1,33.6,Muito ruim,34,Moderado
2023,6,2023-06-01,Nordeste,PE,Recife,Atropelamento,Tarde,19,12,2,11.6,Muito ruim,35,Crítico
2023,6,2023-06-01,Nordeste,PE,Jaboatão dos Guararapes,Capotamento,Madrugada,17,11,2,54.3,Moderada,27,Grave
2023,6,2023-06-01,Nordeste,CE,Fortaleza,Atropelamento,Madrugada,21,9,1,49.9,Boa,30,Moderado
2023,6,2023-06-01,Nordeste,CE,Juazeiro do Norte,Colisão,Noite,20,18,0,3.7,Moderada,25,Crítico
2023,6,2023-06-01,Nordeste,MA,São Luís,Capotamento,Madrugada,22,13,1,26.0,Moderada,45,Leve
2023,6,2023-06-01,Nordeste,PB,João Pessoa,Capotamento,Manhã,19,18,1,17.3,Moderada,49,Crítico
2023,6,2023-06-01,Centro-Oeste,DF,Brasília,Saída de pista,Noite,22,13,1,36.8,Ruim,31,Grave
2023,6,2023-06-01,Centro-Oeste,GO,Goiânia,Colisão,Noite,16,14,2,23.3,Ruim,36,Crítico
2023,6,2023-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Saída de pista,Madrugada,24,5,0,18.6,Boa,31,Grave
2023,6,2023-06-01,Centro-Oeste,MT,Cuiabá,Colisão,Manhã,28,10,2,9.3,Moderada,32,Leve
2023,6,2023-06-01,Centro-Oeste,MS,Campo Grande,Saída de pista,Tarde,21,13,2,40.6,Boa,22,Leve
2023,6,2023-06-01,Sudeste,SP,São Paulo,Saída de pista,Madrugada,15,13,0,13.4,Moderada,37,Crítico
2023,6,2023-06-01,Sudeste,SP,Campinas,Colisão,Madrugada,25,9,4,8.0,Ruim,36,Moderado
2023,6,2023-06-01,Sudeste,SP,Ribeirão Preto,Saída de pista,Manhã,19,3,1,26.3,Ruim,36,Leve
2023,6,2023-06-01,Sudeste,RJ,Rio de Janeiro,Saída de pista,Manhã,13,13,3,15.4,Ruim,49,Grave
2023,6,2023-06-01,Sudeste,RJ,Niterói,Capotamento,Tarde,24,6,2,26.8,Moderada,34,Grave
2023,6,2023-06-01,Sudeste,RJ,Nova Iguaçu,Colisão,Manhã,18,8,1,14.0,Moderada,34,Moderado
2023,6,2023-06-01,Sudeste,RJ,Petrópolis,Atropelamento,Madrugada,19,9,1,22.4,Moderada,28,Moderado
2023,6,2023-06-01,Sudeste,MG,Belo Horizonte,Colisão,Manhã,17,15,0,18.4,Ruim,35,Grave
2023,6,2023-06-01,Sudeste,MG,Uberlândia,Capotamento,Manhã,23,8,1,55.9,Muito ruim,26,Moderado
2023,6,2023-06-01,Sudeste,MG,Juiz de Fora,Atropelamento,Madrugada,16,9,2,19.1,Moderada,35,Leve
2023,6,2023-06-01,Sudeste,ES,Vitória,Saída de pista,Manhã,19,14,2,9.4,Boa,36,Moderado
2023,6,2023-06-01,Sudeste,ES,Vila Velha,Capotamento,Manhã,13,12,0,40.3,Ruim,36,Grave
2023,6,2023-06-01,Sudeste,ES,Serra,Capotamento,Tarde,21,10,1,3.3,Moderada,36,Leve
2023,6,2023-06-01,Sul,PR,Curitiba,Capotamento,Manhã,16,19,0,24.7,Muito ruim,43,Grave
2023,6,2023-06-01,Sul,PR,Londrina,Atropelamento,Tarde,20,10,2,24.5,Moderada,32,Moderado
2023,6,2023-06-01,Sul,SC,Florianópolis,Capotamento,Tarde,19,9,0,27.2,Moderada,31,Leve
2023,6,2023-06-01,Sul,SC,Joinville,Atropelamento,Noite,26,14,1,10.2,Muito ruim,29,Grave
2023,6,2023-06-01,Sul,RS,Porto Alegre,Saída de pista,Tarde,20,10,0,63.3,Muito ruim,35,Grave
2023,6,2023-06-01,Sul,RS,Caxias do Sul,Colisão,Tarde,19,13,0,60.1,Ruim,30,Crítico
2023,7,2023-07-01,Norte,AM,Manaus,Atropelamento,Tarde,21,8,1,64.8,Ruim,31,Leve
2023,7,2023-07-01,Norte,PA,Belém,Atropelamento,Manhã,14,12,0,17.5,Moderada,34,Leve
2023,7,2023-07-01,Norte,PA,Santarém,Colisão,Manhã,15,12,3,26.0,Muito ruim,40,Leve
2023,7,2023-07-01,Norte,RO,Porto Velho,Saída de pista,Noite,25,12,0,40.3,Moderada,34,Leve
2023,7,2023-07-01,Norte,TO,Palmas,Colisão,Tarde,26,12,0,18.7,Muito ruim,31,Leve
2023,7,2023-07-01,Nordeste,BA,Salvador,Atropelamento,Noite,14,10,0,13.4,Ruim,45,Moderado
2023,7,2023-07-01,Nordeste,BA,Feira de Santana,Atropelamento,Madrugada,19,10,3,7.2,Boa,38,Crítico
